iter	Logloss
573	0.06403686427
574	0.0640359938
575	0.06402906367
576	0.06402469686
577	0.06402304729
578	0.06402149871
579	0.06401907004
580	0.06401432811
581	0.06401102416
582	0.06400854258
583	0.06400673911
584	0.06400515206
585	0.06400236269
586	0.06399990516
587	0.06399807765
588	0.06399544698
589	0.06399278747
590	0.06398944023
591	0.0639877137
592	0.06398379416
593	0.06398052868
594	0.06397803749
595	0.06397620997
596	0.06397408909
597	0.06397266555
598	0.06397057833
599	0.06396887105
600	0.06396483128
601	0.06396165717
602	0.0639583484
603	0.06395664593
604	0.06395456833
605	0.06395332273
606	0.06395091811
607	0.06394895112
608	0.06394610885
609	0.06394308864
610	0.06394163144
611	0.06393939033
612	0.06393728387
613	0.06393358556
614	0.06393174361
615	0.06392954578
616	0.06392758842
617	0.06392575128
618	0.06392403919
619	0.06392212991
620	0.06392002346
621	0.06391830656
622	0.06391632515
623	0.06391423793
624	0.06391292019
625	0.06391083298
626	0.06390880347
627	0.0639058025
628	0.06390358543
629	0.06390123852
630	0.06389929558
631	0.0638976412
632	0.06389576559
633	0.06389416411
634	0.06389196147
635	0.06388933562
636	0.06388822949
637	0.06388478125
638	0.06388346352
639	0.06388159272
640	0.06387462892
641	0.06387348912
642	0.06387223872
643	0.06386896362
644	0.06386676098
645	0.06386416879
646	0.06386175936
647	0.0638589748
648	0.06385688758
649	0.06385485808
650	0.0638532085
651	0.06384972179
652	0.06384641784
653	0.06384502315
654	0.06384351786
655	0.06384238287
656	0.06384033413
657	0.06383909334
658	0.06383692437
659	0.06383545274
660	0.06383378393
661	0.06383212474
662	0.06383098975
663	0.06382753671
664	0.06382625264
665	0.06382278517
666	0.06382106826
667	0.06381921189
668	0.06381723048
669	0.06381533563
670	0.06381388805
671	0.063812099
672	0.06381083417
673	0.06380806404
674	0.06380706853
675	0.06380553918
676	0.06380337021
677	0.06380017206
678	0.06379052469
679	0.06378722555
680	0.06378459969
681	0.06378260866
682	0.06378035793
683	0.06377830438
684	0.06377673175
685	0.06377361055
686	0.06377066729
687	0.06376983048
688	0.06376789716
689	0.06376619949
690	0.06376353997
691	0.06376056785
692	0.06375859125
693	0.06375712924
694	0.06375367138
695	0.06375169959
696	0.06375075698
697	0.06374921802
698	0.06374821769
699	0.06374736164
700	0.06374554375
701	0.06374280247
702	0.0637413597
703	0.06373887812
704	0.06373629074
705	0.06373430452
706	0.06373322725
707	0.06373138049
708	0.06372994734
709	0.06372836028
710	0.06372161771
711	0.06371576004
712	0.06371226371
713	0.06371008031
714	0.06370886357
715	0.0637055548
716	0.06370327041
717	0.06370137556
718	0.06370032234
719	0.06369751854
720	0.06369479169
721	0.06369279585
722	0.06369117033
723	0.06368813088
724	0.06368561564
725	0.06368373041
726	0.06368269642
727	0.06367959445
728	0.06367772846
729	0.06367619912
730	0.06367040878
731	0.06366905738
732	0.06366672008
733	0.06366447897
734	0.0636598669
735	0.06365767388
736	0.06365525482
737	0.06365403327
738	0.0636516575
739	0.0636494741
740	0.06364833911
741	0.06364541509
742	0.06364299603
743	0.06364163502
744	0.06364044232
745	0.06363779242
746	0.06363564269
747	0.06363331982
748	0.06363208865
749	0.06363105466
750	0.063628424
751	0.0636265532
752	0.06362461507
753	0.06362291259
754	0.0636206811
755	0.06361949321
756	0.06361830533
757	0.0636137173
758	0.06361235147
759	0.06361052395
760	0.06360880705
761	0.06360790772
762	0.06360569065
763	0.06360395451
764	0.06360229532
765	0.06360081888
766	0.06359912602
767	0.06359747645
768	0.06359561527
769	0.06359315293
770	0.06359172458
771	0.06359094067
772	0.0635897576
773	0.06358444337
774	0.06358292846
775	0.06358153858
776	0.06358036994
777	0.06357860494
778	0.06357731125
779	0.06357555587
780	0.06357471906
781	0.06357319934
782	0.06357181908
783	0.06357054463
784	0.06356854879
785	0.06356667318
786	0.06356327304
787	0.0635610704
788	0.06356011336
789	0.06355861287
790	0.06355724224
791	0.06355628519
792	0.06355522235
793	0.06355450577
794	0.06355250993
795	0.06355170198
796	0.0635496869
797	0.06354834512
798	0.06354651279
799	0.06354433901
800	0.06354173239
801	0.06353878432
802	0.0635365913
803	0.06353526395
804	0.06353396545
805	0.06353183976
806	0.06353052202
807	0.06352951689
808	0.0635284829
809	0.06352653996
810	0.06352495291
811	0.06352251462
812	0.06352180285
813	0.06352093237
814	0.06351968678
815	0.06351842194
816	0.06351728696
817	0.0635149689
818	0.06351374254
819	0.06351188617
820	0.06351090989
821	0.06350864473
822	0.0635069663
823	0.06350592269
824	0.06350409518
825	0.06350236865
826	0.06350082969
827	0.06349916569
828	0.06349708328
829	0.06349450071
830	0.06349244235
831	0.06349138913
832	0.06349007139
833	0.06348847472
834	0.06348683957
835	0.06348577673
836	0.06348398288
837	0.06348259781
838	0.06348064526
839	0.06347887064
840	0.06347627845
841	0.06347540798
842	0.0634738594
843	0.06347271961
844	0.0634713153
845	0.06346962245
846	0.06346750157
847	0.06346529893
848	0.0634638802
849	0.06346323576
850	0.06346179298
851	0.0634604512
852	0.06345840727
853	0.06345718572
854	0.06345583432
855	0.06345445887
856	0.0634529151
857	0.06344790386
858	0.0634451722
859	0.06344339278
860	0.06344187305
861	0.06344085349
862	0.063439454
863	0.06343756877
864	0.06343645783
865	0.06343581339
866	0.06343432734
867	0.06343370213
868	0.06343199485
869	0.06343074925
870	0.06342843119
871	0.06342750781
872	0.06342669986
873	0.06342402591
874	0.06342173671
875	0.06342033241
876	0.06341709097
877	0.06341405633
878	0.06341195469
879	0.06340936731
880	0.06340524097
881	0.06340411561
882	0.06340235542
883	0.06340057119
884	0.0633992775
885	0.06339782991
886	0.06339700753
887	0.06339540605
888	0.06339339097
889	0.06339185201
890	0.06339063046
891	0.06338964456
892	0.06338772567
893	0.06338629251
894	0.06338107447
895	0.06337970864
896	0.06337847267
897	0.06337780899
898	0.06337689042
899	0.06337501962
900	0.06337363937
901	0.06337211483
902	0.06337009014
903	0.06336838766
904	0.0633667429
905	0.06336516065
906	0.06336323695
907	0.06336191922
908	0.06336095256
909	0.06335976467
910	0.06335800448
911	0.06335620101
912	0.06335425807
913	0.06335349821
914	0.06335257003
915	0.06335178612
916	0.06335051167
917	0.06334936225
918	0.06334812628
919	0.06334748184
920	0.06334622662
921	0.06334450491
922	0.06334365848
923	0.06334258121
924	0.0633414847
925	0.06334072003
926	0.06333895503
927	0.06333750744
928	0.06333659369
929	0.0633355116
930	0.06333329935
931	0.06333167382
932	0.06333057731
933	0.06332872575
934	0.06332754748
935	0.06332560935
936	0.06332451284
937	0.0633224641
938	0.06332046826
939	0.06331541373
940	0.06331475006
941	0.06331302354
942	0.06331148457
943	0.06330972439
944	0.06330761313
945	0.06330630982
946	0.06330537682
947	0.06330465543
948	0.06330325594
949	0.06330211134
950	0.06330113025
951	0.06329969709
952	0.06329865349
953	0.06329773492
954	0.06329520044
955	0.06329324789
956	0.0632924255
957	0.06329156946
958	0.06328947262
959	0.06328893398
960	0.06328710166
961	0.06328662073
962	0.06328525491
963	0.06328253287
964	0.06328110452
965	0.06328033023
966	0.06327744468
967	0.06327558831
968	0.06327389064
969	0.0632725729
970	0.06327123593
971	0.06327024042
972	0.06326949498
973	0.0632676338
974	0.06326640263
975	0.06326466168
976	0.06326287264
977	0.06326147315
978	0.06326053053
979	0.06325944364
980	0.06325821728
981	0.06325631763
982	0.06325540387
983	0.0632525616
984	0.06325068599
985	0.06324864687
986	0.06324740127
987	0.06324622781
988	0.06324521306
989	0.06324372219
990	0.06324139451
991	0.06324007197
992	0.06323889851
993	0.06323751345
994	0.06323520981
995	0.0632345269
996	0.06323281962
997	0.06322949642
998	0.06322810174
999	0.06322703889
